"Time","Temperature","Demand","Day_of_week","Workday","Saturday","Sunday","Workday_after_nonWork","NonWeekend_holiday"
2016-02-10 09:00:00,5.249,22083075,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 10:00:00,5.159,22098525,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 11:00:00,4.916,22539450,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 12:00:00,4.569,22660025,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 13:00:00,4.069,22859575,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 14:00:00,3.345,22497700,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 15:00:00,2.453,22338575,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 16:00:00,1.86,22431638,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 17:00:00,1.479,23281025,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 18:00:00,1.141,23204063,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 19:00:00,0.886,23237838,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 20:00:00,0.681,22606713,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 21:00:00,0.532,21190350,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 22:00:00,0.397,19571675,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-10 23:00:00,0.273,18224138,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 00:00:00,0.158,17126963,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 01:00:00,0.084,16389850,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 02:00:00,0.083,16132163,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 03:00:00,0.051,16149725,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 04:00:00,0.01,16383463,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 05:00:00,0.039,17087875,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 06:00:00,0.213,19526663,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 07:00:00,0.752,21127950,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 08:00:00,1.429,22166950,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 09:00:00,2.098,22540700,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 10:00:00,2.637,22622175,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 11:00:00,2.999,22865313,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 12:00:00,3.163,22907025,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 13:00:00,3.059,22927163,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 14:00:00,2.54,22498688,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 15:00:00,1.558,22164513,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 16:00:00,1.075,22173663,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 17:00:00,0.836,23365088,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 18:00:00,0.636,23351188,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 19:00:00,0.457,23164788,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 20:00:00,0.227,22440363,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 21:00:00,0.006,21064938,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 22:00:00,-0.153,19398663,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-11 23:00:00,-0.342,18148838,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 00:00:00,-0.555,17060313,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 01:00:00,-0.763,16523475,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 02:00:00,-0.926,16196138,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 03:00:00,-1.098,16190225,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 04:00:00,-1.304,16528750,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 05:00:00,-1.479,17208225,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 06:00:00,-1.104,19524150,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 07:00:00,0.032,21137475,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 08:00:00,1.393,22110850,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 09:00:00,2.7,22489613,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 10:00:00,3.599,22273850,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 11:00:00,4.074,22521663,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 12:00:00,4.206,22553213,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 13:00:00,3.917,22729088,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 14:00:00,2.688,22281063,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 15:00:00,0.913,21894825,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 16:00:00,0.298,21968575,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 17:00:00,0.06,23253888,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 18:00:00,-0.237,23374263,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 19:00:00,-0.538,23127013,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 20:00:00,-0.846,22378838,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 21:00:00,-1.092,20998813,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 22:00:00,-1.258,19448588,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-12 23:00:00,-1.364,18172525,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-13 00:00:00,-1.408,17086875,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 01:00:00,-1.511,16397425,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 02:00:00,-1.599,16031038,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 03:00:00,-1.687,15987438,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 04:00:00,-1.722,16064213,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 05:00:00,-1.708,16192475,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 06:00:00,-1.17,16959513,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 07:00:00,0.02,17822425,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 08:00:00,1.32,19107850,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 09:00:00,2.464,19991600,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 10:00:00,3.368,20456275,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 11:00:00,3.899,20686300,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 12:00:00,4.055,20566538,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 13:00:00,3.79,20505363,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 14:00:00,2.807,19841725,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 15:00:00,1.327,19471825,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 16:00:00,0.835,19643588,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 17:00:00,0.59,20763463,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 18:00:00,0.289,20842500,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 19:00:00,-0.069,20585388,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 20:00:00,-0.373,19994975,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 21:00:00,-0.568,18779088,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 22:00:00,-0.748,17662450,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-13 23:00:00,-0.859,16543850,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-14 00:00:00,-0.854,15478688,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 01:00:00,-0.865,14774425,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 02:00:00,-0.886,14458350,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 03:00:00,-0.944,14249438,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 04:00:00,-1.019,14325413,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 05:00:00,-1.027,14469538,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 06:00:00,-0.319,14675000,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 07:00:00,1.038,14998563,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 08:00:00,2.489,16020413,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 09:00:00,3.989,16935988,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 10:00:00,5.16,17494075,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 11:00:00,6.015,17669213,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 12:00:00,6.462,17708663,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 13:00:00,6.393,17798700,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 14:00:00,5.051,17349450,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 15:00:00,2.669,17030875,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 16:00:00,1.843,17221850,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 17:00:00,1.62,18694338,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 18:00:00,1.403,19225550,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 19:00:00,1.266,19321650,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 20:00:00,1.205,18864888,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 21:00:00,1.266,17817213,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 22:00:00,1.381,16898950,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-14 23:00:00,1.483,15818913,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-15 00:00:00,1.529,15069413,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 01:00:00,1.589,14673638,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 02:00:00,1.624,14490300,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 03:00:00,1.607,14537363,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 04:00:00,1.523,14929063,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 05:00:00,1.424,16041450,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 06:00:00,1.858,18898488,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 07:00:00,2.738,20790663,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 08:00:00,3.504,22052275,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 09:00:00,4.345,22623063,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 10:00:00,5.053,22574413,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 11:00:00,5.42,22853388,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 12:00:00,5.443,22931850,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 13:00:00,5.086,22971750,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 14:00:00,4.286,22619913,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 15:00:00,3.299,22244425,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 16:00:00,2.916,22260725,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 17:00:00,2.805,23198975,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 18:00:00,2.643,23255925,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 19:00:00,2.462,23029763,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 20:00:00,2.267,22388075,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 21:00:00,2.051,20789238,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 22:00:00,1.848,19194963,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-15 23:00:00,1.593,17909888,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-02-16 00:00:00,1.355,16777200,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 01:00:00,1.101,16209163,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 02:00:00,0.869,15931238,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 03:00:00,0.642,15966788,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 04:00:00,0.427,16268713,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 05:00:00,0.216,16948313,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 06:00:00,0.371,19384638,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 07:00:00,1.084,21118325,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 08:00:00,1.969,22227188,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 09:00:00,2.793,22567475,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 10:00:00,3.459,22634275,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 11:00:00,3.854,23000600,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 12:00:00,3.947,23063763,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 13:00:00,3.694,23272488,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 14:00:00,2.901,22865350,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 15:00:00,0.773,22591900,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 16:00:00,-0.395,22463100,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 17:00:00,-0.954,23411000,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 18:00:00,-1.539,23711263,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 19:00:00,-2.099,23508875,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 20:00:00,-2.548,22872863,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 21:00:00,-2.855,21297638,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 22:00:00,-3,19697213,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-16 23:00:00,-3.101,18434550,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 00:00:00,-3.169,17296175,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 01:00:00,-3.17,16618213,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 02:00:00,-3.143,16371000,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 03:00:00,-3.128,16329775,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 04:00:00,-3.219,16594863,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 05:00:00,-3.249,17298850,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 06:00:00,-2.705,19611725,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 07:00:00,-1.318,21158250,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 08:00:00,0.299,22266550,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 09:00:00,1.658,22750738,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 10:00:00,2.619,22577500,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 11:00:00,3.266,22823838,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 12:00:00,3.581,22810938,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 13:00:00,3.411,22903850,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 14:00:00,2.645,22479900,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 15:00:00,1.584,22162488,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 16:00:00,1.164,21992213,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 17:00:00,1.028,23089625,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 18:00:00,1.061,23281900,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 19:00:00,1.195,23084313,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 20:00:00,1.422,22364988,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 21:00:00,1.713,20891738,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 22:00:00,1.894,19408513,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-17 23:00:00,2.014,18096513,"Wed",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 00:00:00,2.063,17204988,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 01:00:00,2.007,16628550,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 02:00:00,1.886,16206488,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 03:00:00,1.746,16290738,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 04:00:00,1.554,16480950,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 05:00:00,1.437,17188788,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 06:00:00,1.702,19413438,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 07:00:00,2.529,20964200,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 08:00:00,3.524,22094350,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 09:00:00,4.645,22455913,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 10:00:00,5.525,22533000,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 11:00:00,6.02,22853800,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 12:00:00,6.122,23003213,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 13:00:00,5.78,23179588,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 14:00:00,4.867,22718113,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 15:00:00,3.574,22406813,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 16:00:00,2.966,22404288,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 17:00:00,2.681,23344350,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 18:00:00,2.415,23681400,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 19:00:00,2.151,23507550,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 20:00:00,1.919,22697163,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 21:00:00,1.736,21267525,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 22:00:00,1.568,19633038,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-18 23:00:00,1.435,18261700,"Thu",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 00:00:00,1.316,17212700,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 01:00:00,1.204,16574375,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 02:00:00,1.072,16254313,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 03:00:00,0.919,16328625,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 04:00:00,0.821,16603300,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 05:00:00,0.75,17315425,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 06:00:00,0.96,19541475,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 07:00:00,1.439,21091338,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 08:00:00,1.869,22269100,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 09:00:00,2.282,22737688,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 10:00:00,2.538,22829750,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 11:00:00,2.583,23161375,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 12:00:00,2.46,23267850,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 13:00:00,2.185,23364863,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 14:00:00,1.69,22986025,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 15:00:00,1.087,22644213,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 16:00:00,0.731,22580425,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 17:00:00,0.499,23468775,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 18:00:00,0.245,23664475,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 19:00:00,0.019,23526188,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 20:00:00,-0.191,22782363,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 21:00:00,-0.383,21114313,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 22:00:00,-0.582,19593275,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-19 23:00:00,-0.779,18398875,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-02-20 00:00:00,-0.957,17300588,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 01:00:00,-1.085,16557050,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 02:00:00,-1.185,16116750,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 03:00:00,-1.321,15966425,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 04:00:00,-1.466,16134238,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 05:00:00,-1.652,16179088,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 06:00:00,-1.397,16790938,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 07:00:00,-0.509,17784250,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 08:00:00,0.634,18963225,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 09:00:00,1.687,19891250,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 10:00:00,2.483,20276288,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 11:00:00,3.018,20419075,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 12:00:00,3.244,20140500,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 13:00:00,3.112,19989075,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 14:00:00,2.547,19241488,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 15:00:00,1.267,18812900,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 16:00:00,0.665,18915700,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 17:00:00,0.581,19978000,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 18:00:00,0.451,20362313,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 19:00:00,0.284,20172900,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 20:00:00,0.142,19324563,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 21:00:00,0.172,18108188,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 22:00:00,0.347,17137400,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-20 23:00:00,0.521,16138125,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-02-21 00:00:00,0.656,15158688,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 01:00:00,0.754,14569350,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 02:00:00,0.869,14138063,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 03:00:00,1.004,14020263,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 04:00:00,1.182,14164275,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 05:00:00,1.459,14269538,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 06:00:00,1.887,14286538,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 07:00:00,2.475,14656350,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 08:00:00,3.222,15606888,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 09:00:00,4.044,16439650,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 10:00:00,4.798,17250813,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 11:00:00,5.375,17645675,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 12:00:00,5.729,17631463,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 13:00:00,5.712,17614413,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 14:00:00,5.273,17303100,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 15:00:00,4.327,16902513,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-02-21 16:00:00,3.803,17035938,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
